lineage_id,generation,diversity,entropy_norm,drift_norm,confidence,synthetic_ratio,accuracy,health_score,risk_level,future_accuracy_7,collapse_event_7d,future_accuracy_30,collapse_event_30d
0,14,0.9279400136588716,0.9422796352122849,0.09574069875680216,0.6799361802529805,0.32453285765597545,0.9091054346884794,89.87163025870466,Low,0.8614396905082757,0.0,0.698869083280051,0.0
0,15,0.9398298373017591,0.9342834454099683,0.0978901317363088,0.688844794948633,0.34417168065620285,0.9034578472931448,89.70432952241096,Low,0.8587268749353422,0.0,0.6854692442402411,0.0
0,16,0.9350851416581676,0.9082629548950828,0.10216927065748771,0.683068500553294,0.3462831709578685,0.9074111717815408,88.86407857611678,Low,0.8494790072392342,0.0,0.6637831882917435,0.0
0,17,0.934351217406297,0.8999655773337997,0.12070400388098798,0.6854041112306,0.361525481020161,0.8994184362367681,87.99161761126406,Low,0.8611037498265052,0.0,0.6493127880468339,0.0
0,18,0.9291393418209873,0.9195660730179711,0.12739194307184082,0.6747003908402709,0.3968844854874044,0.8966643280081983,87.796613283891,Low,0.872428174871334,0.0,0.6400892504756,0.0
0,19,0.8993660842066198,0.9029150301048529,0.16706974589090134,0.6690759454714963,0.4055199144064663,0.8734425111754879,85.25890188456955,Low,0.8729761035908387,0.0,0.6275014524788769,0.0
0,20,0.8814343180656968,0.9247530006449715,0.17558106754404365,0.6890394035755081,0.4254334969245206,0.8661315873943068,84.78787204888371,Low,0.8550503299176424,0.0,0.6100279234136972,0.0
0,21,0.8727046300227408,0.9171448778418958,0.19048268875533614,0.6963106912041225,0.4420547658339317,0.8614396905082757,83.80115477090771,Low,0.8419588321482462,0.0,0.6005764614660809,0.0
0,22,0.8560609133554773,0.9111104228859751,0.2205583562229745,0.6921634301360612,0.44809097573010953,0.8587268749353422,82.44841421508326,Low,0.8273897008338416,0.0,0.5858771539680723,0.0
0,23,0.8540030896587213,0.9150393237732923,0.22953290345129823,0.6993184346569782,0.456758644160418,0.8494790072392342,82.0800163820523,Low,0.8207117885729026,0.0,0.5591069136284175,0.0
0,24,0.8601978035925252,0.9060192809128689,0.2506192389840855,0.6846480547188782,0.4630471884479991,0.8611037498265052,81.73011571383336,Low,0.797512575802371,0.0,0.5431826240603224,0.0
0,25,0.8516131406444171,0.8951887856519422,0.2774134723990335,0.700226141626251,0.46797832804660905,0.872428174871334,80.7864837552543,Low,0.7956579429931557,0.0,0.5268389355750461,0.0
0,26,0.8428225451435997,0.898408450670025,0.3011270216197316,0.7061404372282308,0.5101540011644922,0.8729761035908387,79.71544873088163,Low,0.7911026987624685,0.0,0.5023314983857865,0.0
0,27,0.8309040403274263,0.8838045198726697,0.32755707299230913,0.7011617135998268,0.523533729917433,0.8550503299176424,78.06151039638365,Low,0.7928239247381061,0.0,0.4838922899886087,1.0
0,28,0.8340278066235067,0.8528460665767219,0.3479079844870335,0.7225625607638101,0.530463055517626,0.8419588321482462,76.70857810043002,Low,0.8009763172491222,0.0,0.45123998963602924,1.0
0,29,0.8295616291888775,0.8396470011111901,0.3797821703352637,0.7304645283641747,0.5333998840448269,0.8273897008338416,75.35922716880017,Low,0.7972088956700994,0.0,0.43766581928890125,1.0
0,30,0.831124360740339,0.8307857099428984,0.3942392526483526,0.7381907946439652,0.5366607772338269,0.8207117885729026,74.76265757407086,Low,0.7919925087364518,0.0,,1.0
0,31,0.8242385049137213,0.8188363620058714,0.42735594488751105,0.7445945158790114,0.5753711866739726,0.797512575802371,72.85992207010406,Low,0.7638390350479036,0.0,,1.0
0,32,0.8182493498606893,0.8113150952481837,0.4213767866157635,0.7458699869144892,0.581039571328361,0.7956579429931557,72.52729557632372,Low,0.7524979083942237,0.0,,1.0
0,33,0.8138710951550676,0.805780228310637,0.4392537053938568,0.7600990281253559,0.6176669607726225,0.7911026987624685,71.46543532825162,Low,0.7459889192768486,0.0,,1.0
0,34,0.784635525344183,0.7805203719514024,0.4591094804114863,0.7633761749374779,0.6197103994456521,0.7928239247381061,69.5651403274959,Medium,0.7316883391618072,0.0,,1.0
0,35,0.7879985373934948,0.7623051414940752,0.46342297835165763,0.7639301461404603,0.6313164514275348,0.8009763172491222,69.13060533658505,Medium,0.7272601977659582,0.0,,1.0
0,36,0.7804242161162239,0.7327681448674828,0.47707161658325636,0.7574129364124386,0.6434964640271866,0.7972088956700994,67.71366656828828,Medium,0.7075420572071813,0.0,,1.0
0,37,0.7830120721422251,0.7090826135190218,0.5009798998925472,0.7684514124600382,0.6763929900255321,0.7919925087364518,66.31378723518282,Medium,0.698869083280051,0.0,,1.0
0,38,0.773819183351328,0.6914973471115976,0.5274160546830466,0.7654736990422045,0.6911616910734419,0.7638390350479036,64.49965669965297,Medium,0.6854692442402411,0.0,,1.0
0,39,0.7809181070397501,0.6731190466394865,0.549554769774571,0.7735994633879616,0.6934501697476608,0.7524979083942237,63.617390910124996,Medium,0.6637831882917435,0.0,,1.0
0,40,0.7930439911477075,0.6768350366321332,0.5868301329420481,0.777843550142587,0.7207068975548564,0.7459889192768486,62.95835780499775,Medium,0.6493127880468339,0.0,,1.0
0,41,0.7880788800369527,0.6676373731462606,0.6158190109136823,0.7920308675635694,0.7504725634155534,0.7316883391618072,61.487519964763024,Medium,0.6400892504756,0.0,,1.0
0,42,0.7832330617965397,0.6403933240708812,0.637501152230738,0.8050843015202616,0.7947344843585357,0.7272601977659582,59.718360033957474,Medium,0.6275014524788769,0.0,,1.0
0,43,0.7665188746147891,0.6335803509749005,0.6555860608571212,0.8296411334966446,0.8202481521650816,0.7075420572071813,58.134003132130665,Medium,0.6100279234136972,0.0,,1.0
0,44,0.7471161116155913,0.6252290876950538,0.7008084940817041,0.8255094368029433,0.8359119877078326,0.698869083280051,56.15195703133244,Medium,0.6005764614660809,0.0,,1.0
0,45,0.7432811569600011,0.6051060042333838,0.7193522268163202,0.8312697427094956,0.8402484623503488,0.6854692442402411,54.91859431840837,Medium,0.5858771539680723,0.0,,1.0
0,46,0.7341997091792267,0.5961696933446518,0.7747841382579832,0.8351797643339863,0.8451813294298097,0.6637831882917435,52.93948537391149,Medium,0.5591069136284175,0.0,,1.0
0,47,0.7095428508802247,0.587686016722834,0.8003126978980684,0.8488289777746577,0.8511718650980616,0.6493127880468339,51.20015515623811,Medium,0.5431826240603224,0.0,,1.0
0,48,0.6922522850831018,0.5673230640535468,0.819864776694941,0.8690770790860255,0.8734732679948931,0.6400892504756,49.41995569711797,High,0.5268389355750461,0.0,,1.0
0,49,0.6627589471850374,0.5764046139368543,0.8442177597320882,0.8935592233428696,0.9220017169368683,0.6275014524788769,47.601033187145184,High,0.5023314983857865,0.0,,1.0
0,50,0.6297211348923779,0.5613196829720096,0.8873644194056121,0.8835450891964801,0.9620010584542791,0.6100279234136972,44.707745999622,High,0.4838922899886087,1.0,,1.0
0,51,0.6152727224422513,0.5493392613526054,0.9259269253181335,0.8917944175354039,0.9684447521353812,0.6005764614660809,42.99732410135741,High,0.45123998963602924,1.0,,1.0
0,52,0.5971910368899206,0.5511568840561577,0.9693927511783864,0.8939113498656114,1.0,0.5858771539680723,41.094955494054915,High,0.43766581928890125,1.0,,1.0
0,53,0.5566869691785032,0.5631253772659942,0.9829382165111279,0.898716731834824,1.0,0.5591069136284175,39.50658288120865,High,,1.0,,1.0
0,54,0.5437899409454352,0.5465579700389379,1.0,0.8900542707097988,1.0,0.5431826240603224,38.12538684024134,High,,1.0,,1.0
0,55,0.5154415522026151,0.5372960682436988,1.0,0.8941895008238532,1.0,0.5268389355750461,36.79823230579662,High,,1.0,,1.0
0,56,0.47718340859495767,0.5287579970930092,1.0,0.905644577272077,1.0,0.5023314983857865,35.069424660960756,High,,1.0,,1.0
0,57,0.4599988193423318,0.5175480536850405,1.0,0.926264800226655,1.0,0.4838922899886087,33.997050272225096,High,,1.0,,1.0
0,58,0.4400277380250815,0.502719393192633,1.0,0.9287546819611604,1.0,0.45123998963602924,32.53741681510871,High,,1.0,,1.0
0,59,0.4327434514676934,0.4810605782654878,1.0,0.9289700624351546,1.0,0.43766581928890125,31.573805290001516,High,,0.0,,0.0
1,0,0.9980532129996387,0.9765607947036014,0.0,0.6039619664008887,0.05761476949064515,0.9044971961133399,97.34692650437286,Low,0.8702238465254722,0.0,0.7612945184187353,0.0
1,1,1.0,0.9786984651032316,0.00926041142624608,0.5880671946823129,0.06530723382341938,0.9137797360406027,97.33587710143071,Low,0.8496648967347261,0.0,0.7654657893555015,0.0
1,2,0.999294370417698,0.9952736898781767,0.008017397842728544,0.5890099960353995,0.09891504913406443,0.9023381956409504,97.24624784590439,Low,0.8437812561519752,0.0,0.7552797997146864,0.0
1,3,0.9879785112621026,1.0,0.025200610820795347,0.5973565103076505,0.1483010304787702,0.9045609505680962,96.22074707518091,Low,0.8342778546641828,0.0,0.7461560999472534,0.0
1,4,0.9732196486353349,1.0,0.03186549448984623,0.5985592336252731,0.15045330366131007,0.8923644795565425,95.44021372599816,Low,0.8209014363255097,0.0,0.7523715517788145,0.0
1,5,0.969890108945146,1.0,0.03688808359339799,0.6003414765628562,0.1565116452739664,0.8798580145604885,94.99169536215408,Low,0.8252679422510588,0.0,0.743046720636273,0.0
1,6,0.9725213025323899,0.9800639878761306,0.05047440506793452,0.6114828930706739,0.15891580284494244,0.869969699898678,94.12813814154701,Low,0.8102798248074093,0.0,0.7200487982475742,0.0
1,7,0.982417730451998,0.9764437536422678,0.05418577526782188,0.6107249551511928,0.1847624628473124,0.8702238465254722,94.00564331866916,Low,0.7995946940649374,0.0,0.6931929851023982,0.0
1,8,0.9751373264802603,0.9767131275126717,0.05631694802447003,0.6001192669894336,0.18751503855202756,0.8496648967347261,93.41543208723581,Low,0.7975948089312344,0.0,0.6913697285532896,0.0
1,9,0.9840581086056307,0.9778172050260533,0.05166155362691552,0.5944177827580422,0.21267714635351975,0.8437812561519752,93.46388969002636,Low,0.7912735195886328,0.0,0.7047426715828924,0.0
1,10,1.0,0.9928620849659154,0.06089626744149968,0.6275197444843503,0.22062594927438098,0.8342778546641828,93.91153510253683,Low,0.7976940248828838,0.0,0.6890243946967788,0.0
1,11,1.0,0.9926201466636437,0.07083903228772809,0.6101878154223858,0.2680412040570408,0.8209014363255097,93.03183252514877,Low,0.7963420041901573,0.0,0.6963431099206107,0.0
1,12,0.9882790154507712,0.9763709182580079,0.07338761295198315,0.6145455765998667,0.2760692405610429,0.8252679422510588,92.20821788908913,Low,0.787392036174539,0.0,0.678609749540717,0.0
1,13,0.9842708456489369,0.9720332246937213,0.0865797503544828,0.6061741514467326,0.3058895028261876,0.8102798248074093,91.19266332357076,Low,0.7929333824861721,0.0,0.6585253491115177,0.0
1,14,0.9544867985569893,0.9593225308296,0.09203017518503079,0.6048118491035817,0.31032523503799586,0.7995946940649374,89.66773178434315,Low,0.7926725580259647,0.0,0.6533436284537334,0.0
1,15,0.95364421365314,0.9533309384156594,0.09433676394519465,0.6042374530904364,0.3321665495543969,0.7975948089312344,89.19812122950634,Low,0.8043277457903576,0.0,0.6423044800503819,0.0
1,16,0.9541264538049131,0.9595362668159975,0.12105668063033016,0.6202852499889094,0.34934623244824037,0.7912735195886328,88.56670714128782,Low,0.7992557130348826,0.0,0.6517895039820121,0.0
1,17,0.94586583988637,0.9531093620853942,0.13083125852019006,0.6223622134396574,0.39486578559246355,0.7976940248828838,87.60383659564077,Low,0.7939030909085039,0.0,0.6514643336532139,0.0
1,18,0.9280335954526376,0.9581721513537522,0.14296687682461381,0.6297235264948158,0.41140886070086796,0.7963420041901573,86.76701556677433,Low,0.7892184725502865,0.0,0.6193450314083588,0.0
1,19,0.9241494802205498,0.9351523704954496,0.1584065107893297,0.6251988893813851,0.4288984184854816,0.787392036174539,85.4570598109794,Low,0.7730625203681947,0.0,0.6119557922835541,0.0
1,20,0.9324354598809411,0.9182897730930247,0.17313947033075594,0.626859064979937,0.46893196187527597,0.7929333824861721,84.67219983567855,Low,0.7674727352665824,0.0,0.6144982692789148,0.0
1,21,0.9271882221082813,0.9014120369010883,0.19999800810325688,0.6162276526784548,0.47215057555653656,0.7926725580259647,83.51957003853462,Low,0.7539527455608449,0.0,0.6135715656164615,0.0
1,22,0.9232683979302629,0.8829617243408043,0.2140877896748645,0.6284959170275332,0.4755684595665307,0.8043277457903576,82.79957084412078,Low,0.7623960555607268,0.0,0.6033976269206625,0.0
1,23,0.9232029433899628,0.878204745401567,0.2279800481512178,0.6273904544127547,0.501694067731294,0.7992557130348826,82.063500991924,Low,0.7612945184187353,0.0,0.6025430430340931,0.0
1,24,0.9226315972625332,0.8612015831127702,0.23597354274631582,0.6212143383838509,0.5090339871164681,0.7939030909085039,81.30772313323182,Low,0.7654657893555015,0.0,0.5739012860250186,0.0
1,25,0.9189932240076683,0.8578719622754676,0.23062669879118805,0.6039259792076428,0.5121432230863354,0.7892184725502865,81.12090665868392,Low,0.7552797997146864,0.0,0.5651457015970394,0.0
1,26,0.9064528930489874,0.8478087486325452,0.25913695506337464,0.6153840350478499,0.5219522502118691,0.7730625203681947,79.58248170941998,Low,0.7461560999472534,0.0,0.554483123755914,0.0
1,27,0.890093924344844,0.8366434682506785,0.26969154514290705,0.6078904173975247,0.5515452204555676,0.7674727352665824,78.22171235819721,Low,0.7523715517788145,0.0,0.5483267995529599,0.0
1,28,0.8840813181676163,0.8318277151050579,0.28563922154183313,0.6063906426443713,0.5571968380116818,0.7539527455608449,77.34267079511412,Low,0.743046720636273,0.0,0.5340731876448439,0.0
1,29,0.8890741515483522,0.8243196429040611,0.2970030951999692,0.6023298593876856,0.5618858777599168,0.7623960555607268,77.15723577086445,Low,0.7200487982475742,0.0,0.5095512498693884,0.0
1,30,0.8805847967242496,0.8226411340075243,0.3143336922383328,0.5929220882144671,0.609201909056447,0.7612945184187353,76.0242970928655,Low,0.6931929851023982,0.0,,0.0
1,31,0.8792704219449856,0.8081062931148899,0.3368097023977934,0.6009104001392875,0.6156193884849216,0.7654657893555015,75.17036889374926,Low,0.6913697285532896,0.0,,0.0
1,32,0.8768012308905799,0.8081879238777527,0.35065052618436654,0.6132829777007878,0.6210176038834453,0.7552797997146864,74.61474545685972,Low,0.7047426715828924,0.0,,0.0
1,33,0.8689898787880015,0.798171776694169,0.36116337967944745,0.6164819146822665,0.6667388446648974,0.7461560999472534,73.32567623996515,Low,0.6890243946967788,0.0,,0.0
1,34,0.8565565763723272,0.7705186156715903,0.3820855041331067,0.6358321450818856,0.6739569055166242,0.7523715517788145,71.86395682181342,Low,0.6963431099206107,0.0,,0.0
1,35,0.8463183262597084,0.7392601978042027,0.39429107008360975,0.6481237868557926,0.6819755368320927,0.743046720636273,70.31117877244729,Low,0.678609749540717,0.0,,0.0
1,36,0.8459784271197396,0.7268422907011876,0.41564100995870845,0.6686969523251819,0.6905603978145478,0.7200487982475742,69.13271787751583,Medium,0.6585253491115177,0.0,,0.0
1,37,0.8212935373105447,0.7095571799920304,0.4581017693563439,0.6682939925495535,0.6978089888473084,0.6931929851023982,66.63550512005312,Medium,0.6533436284537334,0.0,,0.0
1,38,0.7936225176808557,0.7023222348434437,0.4810064233065165,0.6810129658102287,0.7031582375458267,0.6913697285532896,65.0855664882225,Medium,0.6423044800503819,0.0,,0.0
1,39,0.7849648103760754,0.6938009381820597,0.5120287674445985,0.6946885740108739,0.7068564546565527,0.7047426715828924,64.15596794411964,Medium,0.6517895039820121,0.0,,0.0
1,40,0.7648656390922526,0.6816022265445327,0.5290152699976791,0.6939431891157761,0.7142926707302243,0.6890243946967788,62.59815864957675,Medium,0.6514643336532139,0.0,,0.0
1,41,0.7486900804552298,0.6641420966833421,0.5325248258771974,0.6750614085736019,0.7184111281487969,0.6963431099206107,61.67479368051768,Medium,0.6193450314083588,0.0,,0.0
1,42,0.74494539844061,0.6623087261031012,0.5476440759943417,0.6861402310256652,0.7612034824783179,0.678609749540717,60.52031000423656,Medium,0.6119557922835541,0.0,,0.0
1,43,0.7316709549977966,0.6453524701742895,0.5727206523579119,0.7059182098605593,0.7909503655291438,0.6585253491115177,58.597903938514214,Medium,0.6144982692789148,0.0,,0.0
1,44,0.7207012596386109,0.6156486956498449,0.5797824648253245,0.7263001782278369,0.7962197205480774,0.6533436284537334,57.25456310522319,Medium,0.6135715656164615,0.0,,0.0
1,45,0.7087551088597511,0.6029673016913502,0.6081477463083274,0.7263179286424453,0.8190483424158405,0.6423044800503819,55.61796465850707,Medium,0.6033976269206625,0.0,,0.0
1,46,0.7011534421846817,0.6093689667214086,0.6365366048373532,0.7327235195382255,0.8661485368008425,0.6517895039820121,54.65345252855036,Medium,0.6025430430340931,0.0,,0.0
1,47,0.6649662030752038,0.6067894589028736,0.6589072991498244,0.7377592233600963,0.8772098342890855,0.6514643336532139,52.94044324373882,Medium,0.5739012860250186,0.0,,0.0
1,48,0.6289722983904544,0.6044546366459175,0.6849242753990545,0.732824825784706,0.8804945407897649,0.6193450314083588,50.767279423108214,Medium,0.5651457015970394,0.0,,0.0
1,49,0.5901269695747997,0.6052481576022463,0.7070411595412727,0.7454623642343736,0.9097650828442517,0.6119557922835541,48.77587589228549,High,0.554483123755914,0.0,,0.0
1,50,0.5826980571499328,0.6062962711507192,0.7244234335009645,0.7355418925918779,0.9187597568949303,0.6144982692789148,48.1797562934811,High,0.5483267995529599,0.0,,0.0
1,51,0.5780504880510973,0.5851473271906045,0.7616326856370003,0.7617890234992191,0.9373328130091297,0.6135715656164615,46.56778946271365,High,0.5340731876448439,0.0,,0.0
1,52,0.5681113505376924,0.5708905497517512,0.8212179275480789,0.7590332659288199,0.9727021903677988,0.6033976269206625,44.215188209094926,High,0.5095512498693884,0.0,,0.0
1,53,0.5548678841157946,0.561753992766984,0.8462129553922653,0.7634414593120213,0.9821891831838875,0.6025430430340931,42.98188104847565,High,,0.0,,0.0
1,54,0.5454633863140599,0.5602115220993019,0.8914205723994586,0.7799914498733794,1.0,0.5739012860250186,41.14929748429045,High,,0.0,,0.0
1,55,0.5319180001373403,0.560512694280203,0.8959177523291126,0.7849176132469917,1.0,0.5651457015970394,40.52918783849862,High,,0.0,,0.0
1,56,0.5060325577550475,0.5606605630877401,0.9236337708303337,0.8089825898669193,1.0,0.554483123755914,39.042062249576965,High,,0.0,,0.0
1,57,0.4893359413767582,0.5457938500208482,0.956080497358418,0.824130851637905,1.0,0.5483267995529599,37.428216537949986,High,,0.0,,0.0
1,58,0.4847110504006889,0.5261529572262403,0.9919988207969909,0.833191886141342,1.0,0.5340731876448439,35.866276841409515,High,,0.0,,0.0
1,59,0.4596316611388746,0.5237225066933473,1.0,0.8326420824487767,1.0,0.5095512498693884,34.52528124954075,High,,0.0,,0.0
2,0,1.0,1.0,0.0,0.6033940502473303,0.04912970594065914,0.8981944146197576,97.98161915988976,Low,0.8392373858807456,0.0,0.5716950614495068,0.0
2,1,0.9988502815144887,1.0,0.0,0.6087316397641874,0.056233199894632296,0.8971117751533786,97.85985307378901,Low,0.8402260970133159,0.0,0.5671693624135974,0.0
2,2,0.9787728466369584,1.0,0.0,0.6086437854033898,0.08462157847277599,0.8810656061519284,96.73295370665993,Low,0.8374070931571059,0.0,0.5589715024776462,0.0
2,3,0.9818174702169394,1.0,0.0,0.5960640823516307,0.0882029143308131,0.8812743483985638,96.79161018917851,Low,0.8322326360538806,0.0,0.5476650485620316,0.0
2,4,0.9681208751217051,0.9871258783102788,0.0,0.5858397771163091,0.09122112391744543,0.8726091714123227,95.8986995434185,Low,0.8115278710492397,0.0,0.5350193379051645,0.0
2,5,0.9701173808196464,0.9845844699925054,0.006819599873932548,0.5923490737210573,0.09463196852878783,0.8507522500204039,95.39670524194155,Low,0.8093217192338352,0.0,0.5325793665376998,0.0
2,6,0.9793821859609778,0.9624192962757565,0.0,0.5923302334279118,0.10273721244734703,0.8588547946754915,95.29739778138216,Low,0.799274391082221,0.0,0.5144403196717054,0.0
2,7,0.9822279077117863,0.9629514598227216,0.0,0.5838527224615695,0.1048636568908681,0.8392373858807456,95.08054794622413,Low,0.7956007455777474,0.0,0.49900293625501796,1.0
2,8,0.985083228656676,0.9582537813507856,0.007735083092817975,0.5777549639271706,0.14978013754635147,0.8402260970133159,94.45972981134977,Low,0.7890633443533273,0.0,0.48036148881132,1.0
2,9,0.9756776272961877,0.9474187062285078,0.023698220207311257,0.5789467921233766,0.15224370030265652,0.8374070931571059,93.52050146478211,Low,0.7689764596563384,0.0,0.460358261338621,1.0
2,10,0.9637519170432525,0.9428896503060268,0.019866669478489946,0.5790924335606212,0.19482265534389387,0.8322326360538806,92.62272836674772,Low,0.7673170945627126,0.0,0.42976688799322604,1.0
2,11,0.9685629288756455,0.9395318089790449,0.0300042403749305,0.5757710116079549,0.21334565271985395,0.8115278710492397,91.98455982178693,Low,0.7608865273852802,0.0,0.40312231637280543,1.0
2,12,0.9579097034310162,0.919934319489782,0.037583629586762056,0.5844271770472851,0.21685634408365906,0.8093217192338352,90.95523884611073,Low,0.7399203965601093,0.0,0.38487991023426743,1.0
2,13,0.9613092822730739,0.9000523574727147,0.0632905923079055,0.5891629212716157,0.22469486605408198,0.799274391082221,89.81694276454448,Low,0.7281836674590225,0.0,0.3741748450467017,1.0
2,14,0.9554853518885684,0.8982094598063194,0.058160890577436605,0.5846374105325266,0.22888794120359085,0.7956007455777474,89.60171101189661,Low,0.7186155608242017,0.0,0.3770861713154108,1.0
2,15,0.9575643678523819,0.9066749583795777,0.08121850314137014,0.5794320237310455,0.24732531674313937,0.7890633443533273,89.13213193010202,Low,0.7001375502207345,0.0,0.3671858994813357,1.0
2,16,0.9569985236864231,0.8956613300812004,0.10744310558566816,0.579778391027897,0.294865775101582,0.7689764596563384,87.5386159947386,Low,0.6816019628259817,0.0,0.3539577894816727,1.0
2,17,0.9452584398826226,0.8817816053269157,0.12963580632248126,0.5822641145993325,0.3009079904799268,0.7673170945627126,86.31025371684336,Low,0.6638796341446933,0.0,0.3411544167316229,1.0
2,18,0.9564297332774202,0.87269505163666,0.16302557997675948,0.5880738926840322,0.33978144376927133,0.7608865273852802,85.26524016279039,Low,0.6462343982564149,0.0,0.2991369617510878,1.0
2,19,0.943846343410235,0.8619977355827835,0.19438412873630398,0.5866301359149138,0.36509277028048154,0.7399203965601093,83.42552936274737,Low,0.6264035043062688,0.0,0.2817952037518283,1.0
2,20,0.9247415321742907,0.8472015557962778,0.21246174636020487,0.5887118043380628,0.39763369975926305,0.7281836674590225,81.61946794722427,Low,0.6251776240556367,0.0,0.25588311270952663,1.0
2,21,0.8960818452679489,0.8311622021694992,0.2195382172004802,0.5817488786683506,0.43747641891763767,0.7186155608242017,79.675215291453,Low,0.6234146304880462,0.0,0.241659477010903,1.0
2,22,0.8766817442228618,0.8285610773366363,0.24957099080775436,0.5942354663660637,0.46874093566545527,0.7001375502207345,77.83771334060314,Low,0.6072125277161293,0.0,0.22587026564964643,1.0
2,23,0.8673430892461245,0.8277297148894998,0.2696919368343602,0.6153645831811236,0.5156168359254233,0.6816019628259817,76.38755789606951,Low,0.5716950614495068,0.0,0.20139769169412444,1.0
2,24,0.8487837257110414,0.811239094409507,0.3016398910110268,0.6084542452656319,0.523812173561978,0.6638796341446933,74.43176408789903,Low,0.5671693624135974,0.0,0.1596627374408496,1.0
2,25,0.8386860144024585,0.8055969737978315,0.33563608433967956,0.6124725991306819,0.5270404259326743,0.6462343982564149,73.01089480474543,Low,0.5589715024776462,0.0,0.14620743344658746,1.0
2,26,0.8316202643860597,0.8082557741582503,0.3624155198328805,0.6066948945326187,0.5488411942811702,0.6264035043062688,71.81433251066278,Low,0.5476650485620316,0.0,0.11805313516466612,1.0
2,27,0.8023467161057417,0.7868478430996264,0.3977184171592975,0.603116941946357,0.5544159050204834,0.6251776240556367,69.62073452810668,Medium,0.5350193379051645,0.0,0.0845066923850313,1.0
2,28,0.7722156131340815,0.7782010233230935,0.4110528664600978,0.620776593407596,0.5840884082769998,0.6234146304880462,67.91077202244851,Medium,0.5325793665376998,0.0,0.05989091417746,1.0
2,29,0.7389497142241206,0.7696475033013407,0.4352220122602282,0.6233288176163267,0.5875354837195765,0.6072125277161293,65.93807184259875,Medium,0.5144403196717054,0.0,0.04504136435756267,1.0
2,30,0.7181912904119044,0.7560093169097732,0.47293989035141193,0.6322937532004531,0.5945485974611564,0.5716950614495068,63.61711377520426,Medium,0.49900293625501796,1.0,,1.0
2,31,0.7026323555196785,0.7466806111682684,0.525530470689171,0.6206452991951957,0.5988437367696641,0.5671693624135974,61.75447959952096,Medium,0.48036148881132,1.0,,1.0
2,32,0.6933166698487045,0.718579145165907,0.5798073764360607,0.6168782553641309,0.6075064332069562,0.5589715024776462,59.47733940098273,Medium,0.460358261338621,1.0,,1.0
2,33,0.689141741769084,0.6982726903842372,0.6206197077812019,0.6147004165567821,0.6145997954462866,0.5476650485620316,57.78765313102202,Medium,0.42976688799322604,1.0,,1.0
2,34,0.6644281388007904,0.6782489206470353,0.6562768636269897,0.6223850802814826,0.6167690435376729,0.5350193379051645,55.62112954086055,Medium,0.40312231637280543,1.0,,1.0
